"","naics","year","emp","pay","prode","prodh","prodw","vship.x","matcost","vadd","invest","invent","energy","cap","equip","plant","piship","pimat","piinv","pien","dtfp5","tfp5","dtfp4","tfp4","m","m5","mCHN","lwc5","chn","x","vship.y","pen5","penCHN","pen5_lag","pen5_lag2","pen5_lag3","pen5_lag4","pen5_lag5","x_lag","x_lag2","vship_lag","vship_lag2","vship_pc","vship_pc_lag","dm","dm_lag","dm_pc","dm_pc_lag","m_lag","m_pc","m_pc_lag","x_pc","x_pc_lag","x_pc_lag2","x_pc_lag3","m5_lag","m5_lag2","m0","m0_lag","prod","prod_lag","prod_lag2","prod_lag3","prod_pc","prod_pc_lag","cap_lag","cap_lag2","cap_lag3","invest_lag","invest_lag2","invest_lag3","invest_pc","invest_pc_lag","emp_lag","plant_lag","equip_lag","equip_pc","equip_pc_lag","emp_pc","emp_pc_lag","emp_pc_lag2","emp_pc_lag3","cap_pc","cap_pc_lag","cap_pc_lag2","cap_pc_lag3"
"394",311520,2002,20.2,718.5,15.2,29.1,495.2,8178,3790.6,4392.2,220.9,411.8,92.7,2.8176,1768.7,1048.9,1.177000046,1.021000028,0.963999987,1.049000025,0.109999999,1.123000026,0.109999999,1.123000026,19.6418228643015,0.7896280111745,0,0.0402013622224331,0,75.846794128418,8178,0.0000972233365137512,0,0.0000241659619351395,0.00002863708262131,0.0000166763914161785,0.0000177139000105719,0,83.4237976074219,88.2141571044922,6747,6339.7,0.212094264117385,0.0642459422370144,8121.79502873588,6680.34642226622,0.21577452954613,6680.34642226622,16.770219873637,0.171232280333947,-0.0484157748594759,-0.090825444253449,-0.0543037495829155,0.0407510570741268,0.0273972602739726,0.161436997354031,0.179529001470655,18.852194853127,16.6087828762829,217.435643564356,177.878306878307,156.765306122449,113.15,0.222384265851553,0.13467903886442,2.8219,2.8063,2.8078,129.7,145.3,128.4,0.703161141094834,-0.107364074328975,18.9,1057,1764.9,0.00215309649271911,0.0118679050567596,0.0687830687830688,-0.0357142857142859,-0.0199999999999999,-0.00497512437810952,-0.00152379602395556,0.00555892099918044,-0.000534226084478972,0.0207954628081147
"413",311611,2002,155.5,4268.7,134.4,300.1,3375.2,56481,46913.7,9586.7,910.5,2260.7,544.7,9.5532,4990.8,4562.4,0.991999984,0.930000007,0.995999992,1.069000006,-0.044,0.95599997,-0.044,0.95599997,4511.68756739897,75.8019650059869,73.615462020156,0.016801243647933,0.0163166131824255,5516.25244140625,56481,0.00136638132630247,0.00132696819491684,0.00088036720445254,0.000792015403557429,0.000811787806775302,0.000848268987048862,0.000664279653588501,5431.67724609375,5405.39697265625,60590.4,58592.9,-0.0678226253663947,0.0340911612157787,55476.4351259927,59657.5562596929,-0.0700853570920584,59657.5562596929,4498.83350578661,0.00285719878182447,0.104341009060627,0.0155707328474502,0.00486185817072112,0.306289895801277,0.0396749378019387,52.5205560288159,45.3518118666543,4435.88560239298,4446.31294975779,61.6508038585209,70.7007601935038,70.5595567867036,67.6900420757363,-0.128003663754304,0.00200119463940318,9.4504,9.302,9.2591,515.3,546.4,439.7,0.76693188433922,-0.0569180087847731,144.7,4527.1,4923.3,0.0137103162512949,0.0212196639701307,0.074637180373186,0.00207756232686969,0.0126227208976158,0.0185714285714285,0.0108778464403623,0.0159535583745432,0.00463327969241065,0.00141682889898331
"432",311613,2002,9.1,308.1,5,10.5,153.1,2176.3,999.1,1193,19.2,48.1,21,1.4895,1005.5,484,0.677999973,0.990999997,0.975000024,1.157999992,-0.016000001,1.432999969,-0.054000001,1.375,140.750565066235,7.82095120334998,7.3023402094841,0.0555660389363766,0.0518814288079739,555.439819335938,2176.3,0.00443965911442468,0.00414526322856545,0.00460299477606278,0.00434088679375968,0.00271388357802551,0.00165788829914441,0.00174036600431985,403.132904052734,435.676727294922,2252.5,2123.7,-0.0338290788013318,0.0606488675424967,1761.6107457303,1997.01138809626,-0.117876464685746,1997.01138809626,147.644292148994,-0.0466914567601596,-0.0743030520525883,0.377808196135932,-0.0746971807382258,-0.151197321931502,-0.212848597215125,9.19223298714496,8.01986887841485,132.929613862885,138.452059161849,131.098901098901,108.137614678899,107.752475247525,109.011111111111,0.212333945853926,0.00357429776429345,1.486,1.4546,1.4139,79.1,102.4,105,-0.757269279393173,-0.2275390625,10.9,478.5,1007.5,-0.00198511166253102,0.0238821138211382,-0.165137614678899,0.0792079207920793,0.122222222222222,0.0344827586206897,0.00235531628532978,0.0215866904991063,0.0287856284037059,0.0132578472122689
"451",311615,2002,242.8,5133.9,216.4,428,4218.6,37634.6,18666.4,19124.7,674.5,1360,525.2,9.2531,5900.2,3352.9,0.930000007,0.806999981,0.985000014,1.050999999,0.046,1.088999987,0.045000002,1.088999987,113.238727880642,11.2545937313698,8.22231380734593,0.0993882045149803,0.0726104378700256,285.600555419922,37634.6,0.000300425022113156,0.000219482710235752,0.000136573997340679,0.000156793358863842,0.000109150208522266,0.000132592849612215,0.000101165220237721,318.953460693359,317.034515380859,34529.4,32361.7,0.089929161815728,0.0669835021027944,37462.2381724607,34304.2084126299,0.0920595433028018,34304.2084126299,93.7618733232375,0.207726806932059,0.272689658543952,-0.104569817806438,0.00605279620799248,-0.183116937342838,-0.0876554860122492,4.68506286852062,5.03594204992987,101.984134149272,89.0768104547169,78.7672981878089,68.6519289120069,59.546949372566,62.1365232660228,0.147342826867503,0.152904214831797,8.9809,8.5574,8.0747,702.2,828.8,825.2,-0.0394474508686984,-0.152750965250965,230.7,3271.1,5709.7,0.0333642748305515,0.0516069619670319,0.0524490680537496,-0.0017308524448291,0.0144863915715539,0.012894619831036,0.0303087663819884,0.0494893308715265,0.0597793106864651,0.0396297106953869
"470",311711,2002,5,133.3,3.8,7.5,77.5,1234.7,809.1,419.6,26.1,135,17.6,0.5809,343.6,237.3,0.964999974,0.952000022,0.967999995,1.087000012,-0.006,1.121999979,-0.006,1.121999979,1310.25906411349,224.862333082128,111.724374926183,0.171616703271866,0.085268922150135,287.338623046875,1234.7,0.0996014781722529,0.0494876690208912,0.0973697751160148,0.0808916610913028,0.0994845653169028,0.0916995715553903,0.0784499729665143,320.134033203125,280.019683837891,1162.4,998.6,0.0621988988300068,0.164029641498097,2257.62044106661,2040.22086256589,0.106556884349919,2040.22086256589,1197.95489576901,0.0937465748845101,0.176355250551532,-0.102442748208034,0.143255462671179,-0.246124238159632,0.460644231121751,198.655846575042,140.50410861033,1085.39673103136,999.299049193971,83.92,81.48,67.2307692307692,67.462962962963,0.0299459990181639,0.211945080091533,0.5926,0.5999,0.6159,18,22.2,14.1,0.45,-0.189189189189189,5,239.3,353.3,-0.0274554203226719,-0.0197003329633739,0,-0.0384615384615385,-0.0370370370370371,-0.0357142857142856,-0.01974350320621,-0.0121686947824637,-0.0259782432213022,-0.030689329556185
"489",311822,2002,14.1,536,10.8,23.6,351.7,4303.7,2127.4,2196.4,134.8,319.6,45.4,2.0737,1437.2,636.5,0.964999974,1.016000032,0.989000022,1.018000007,-0.015,0.930999994,-0.015,0.930999994,107.564542838838,0.435017009265721,0.0894889961928129,0.00404424173757434,0.000831956276670098,NA,4303.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4769.8,4639.1,-0.0977189819279635,0.0281735681489944,NA,NA,NA,NA,112.019273614511,-0.0397675384952316,-0.0866375954115479,NA,NA,NA,NA,0.416064000222832,0.17531700222753,107.129525829572,111.603209614288,155.77304964539,152.046357615894,118.039106145251,153.244186046512,0.0245102354829869,0.288101567194142,2.0584,1.9653,1.9041,116,179,149.4,0.162068965517241,-0.35195530726257,15.1,631.5,1426.8,0.00728903840762552,0.0588497217068645,-0.0662251655629139,-0.156424581005587,0.0406976744186046,0.131578947368421,0.00743295763699933,0.047371902508523,0.0321411690562471,0.045003018495143
"508",311823,2002,3.7,137.7,2.9,5.9,93.4,1495.1,881.7,632.2,53.6,132.4,15.8,0.8303,634,196.2,0.972000003,1.044999957,0.953999996,1.050999999,0.104000002,0.76700002,0.103,0.76700002,211.014370875899,16.023552068742,13.3628670573235,0.0759358331561089,0.0633268132805824,60.5062789916992,1495.1,0.00973716168981354,0.00812032166868448,0.0102763379029965,0.0114447518976235,0.00993283021453791,0.00846174341875604,0.0064206334182977,67.8003234863281,69.182014465332,1236.7,1177.3,0.20894315517102,0.050454429627113,1645.6080918842,1369.74565445869,0.201396833439508,1369.74565445869,200.84597794502,0.0506278145816882,-0.0757454938142137,-0.107581263916827,-0.0199718234527023,0.119005053513488,0.133417422059528,14.0759691863786,15.1691477848217,194.990818807157,186.770008758642,170.864864864865,112.891304347826,130.581395348837,135.711111111111,0.513534331558595,-0.135471756552712,0.7961,0.7892,0.7119,70.5,46.9,107.5,-0.239716312056738,0.50319829424307,4.6,198,598.2,0.0598462052825141,0.0126968004062976,-0.195652173913043,0.0697674418604651,-0.0444444444444445,-0.166666666666667,0.0429594272076371,0.00874303091738472,0.10858266610479,-0.0109752709085857
"527",311911,2002,10.9,350.3,8.5,16.7,230,4623,2830.7,1713.1,207.8,763.9,52.7,1.23,946.9,283.1,1.001999974,0.910000026,0.967000008,1.001000047,0.006,0.967999995,0.007,0.968999982,75.4605669896118,16.372425817186,7.70891579380259,0.216966643929482,0.102158203721046,199.460098266602,4623,0.00363912516369067,0.00171347300056368,0.00337450869633128,0.00307883059386889,0.00354503387278222,0.00169276709137367,0.00187510836956926,176.699020385742,159.577758789062,4325.2,4518.6,0.06885230740775,-0.0428008675253398,4499.00046872301,4221.77664107811,0.0656652047736257,4221.77664107811,73.2756614638492,0.0298176158647236,0.0698531431430874,0.128812699873326,0.107291026811019,0.0309550064579551,-0.165123602977516,14.2464219892863,13.6315642285626,59.0881411724258,59.0292394745629,157.165137614679,161.990384615385,158.061946902655,173.378378378378,-0.0297872433117704,0.0248537854285014,1.2238,1.1886,1.1863,69.3,96.2,63.6,1.998556998557,-0.27962577962578,10.4,284.1,939.7,0.00766201979355106,0.0272190642763447,0.0480769230769231,-0.0796460176991151,0.0180180180180181,0.0373831775700935,0.00506618728550415,0.0296146727242135,0.00193880131501304,0.0438187417509897
"546",311919,2002,34.1,1010.8,24.7,45.6,631.9,12225.7,3649,8599.6,267.9,984.7,139.3,5.5672,4180.8,1386.4,1.123999953,1.029000044,0.976000011,1.090999961,0.063000001,0.950999975,0.063000001,0.952000022,99.033329165075,2.91424897545949,0.159779995679855,0.0294269509613514,0.00161339621990919,246.749816894531,12225.7,0.000241286053462383,0.0000132290288092918,0.000179713476830977,0.000129089677152022,0.0000626559907939416,0.0000499440445542858,0.0000786069008786803,255.673004150391,300.260040283203,11272.7,11075.9,0.0845405271141785,0.0177683077673147,12077.9835122705,11110.3689555771,0.0870911272669985,11110.3689555771,93.3419597274624,0.0609733227610618,0.251493462199556,-0.0349007799455066,-0.148494738396619,-0.0669573261602553,0.0572050506501695,1.99668303388171,1.40065196692012,96.1190801896155,91.3452766935807,252.187683284457,243.295819935691,208.005763688761,179.808022922636,0.0365475385114159,0.16965903069751,5.3575,4.9583,4.5374,467.2,620.2,618.8,-0.426583904109589,-0.246694614640439,31.1,1363.4,3994.1,0.0467439473223005,0.0953843622302059,0.0964630225080386,-0.103746397694525,-0.00573065902578784,-0.0516304347826087,0.0391413905739617,0.0805114656232982,0.0927623749283732,0.122840880970057
"565",311920,2002,11.3,477.5,6.9,13.3,246.7,5536.5,2645,2867.6,160.2,468.8,51.2,3.7156,2189.3,1526.3,0.878000021,0.97299999,0.952000022,1.077000022,0.046,1.034000039,0.046,1.034999967,786.080898825545,111.161804853939,35.322565799579,0.141412675380707,0.0449350252747536,123.626708984375,5536.5,0.0179323481751342,0.00569814909249544,0.0184973474264249,0.0137129505910857,0.013088380829909,0.0142979956569726,0.0114663538823827,108.928131103516,90.5981292724609,5241.2,6550.1,0.0563420590704419,-0.199829010244118,6198.95418984117,5908.9248033972,0.0490832759078649,5908.9248033972,776.652934500715,0.0121392244927151,-0.0535930442505735,0.13493830961711,0.202322078593144,-0.0700013094516092,0.0677982741892565,109.299435005058,99.8321320272516,674.919093971606,667.353499495657,253.769911504425,208.560975609756,234.533333333333,280,0.216766035748031,-0.110740581538846,3.7376,3.7015,3.6756,146.1,193.1,179.1,0.0965092402464065,-0.243397203521491,12.3,1540.7,2196.9,-0.0034594200919477,0.0243868320432716,-0.0813008130081301,0.0250000000000001,-0.00826446280991733,-0.0546875000000001,-0.00588613013698637,0.00975280291773612,0.00704646860376538,-0.0026050146532075
"584",311930,2002,5.5,230.3,3.6,7,129.1,8317.9,1288.8,7030.4,70.4,277.5,18.8,1.3693,862.3,506.9,1.078999996,1.011000037,0.989000022,1.039000034,0.064000003,1.128999949,0.064000003,1.128999949,41.1318733969238,0.304594999179244,0.169827997684479,0.00740532763302326,0.00412886589765549,68.9622192382812,8317.9,0.0000367421519825767,0.0000204857133212499,0.0000362179975139291,0.000068082886138873,0.000280346256650806,0.000568933213555893,0.000219287561459048,80.0508041381836,66.9142456054688,8039.1,8108.8,0.0346804990608401,-0.00859559984214678,8290.06965415864,7990.72360434514,0.0374616949146796,7990.72360434514,31.674408483319,0.298583789452152,-0.0189793687628075,-0.138519344299918,0.196319310093832,0.232984193829641,-0.0152081187310492,0.289408007636666,0.549712997861207,40.8272783977445,31.3850004756823,1278.25454545455,1140.33333333333,1182.43636363636,1052.32727272727,0.120948154447131,-0.0356070158173672,1.3654,1.3671,1.3342,69.7,64,92.4,0.0100430416068867,0.0890625,5.7,500.5,864.9,-0.00300612787605506,-0.00905132905591198,-0.0350877192982456,0.0363636363636364,0,-0.0350877192982456,0.00285630584444104,-0.00124350815595042,0.0246589716684155,0.0174635857545948
"603",311941,2002,13.1,497.7,9.8,19.8,319.3,5602.5,2879.3,2725.7,159.4,607.1,42.2,2.3257,1571,754.7,1.031999946,1.02699995,0.973999977,1.059000015,-0.013,0.916999996,-0.013,0.916999996,293.569612274645,15.622380847577,11.0596978534013,0.0532152503728867,0.0376731716096401,243.81396484375,5602.5,0.00276391972020547,0.00195668754167855,0.00271286215803584,0.00230037099520918,0.00211584512884621,0.00191593049877171,0.00222411714660785,239.46452331543,225.491302490234,5626.8,6234.4,-0.00431861804222652,-0.0974592583087385,5652.25564743089,5671.93029000163,-0.00346877369163337,5671.93029000163,284.59481331706,0.0315353567163777,0.0969498661461357,0.0181631979054831,0.0619678926454401,0.128309596870803,0.016195928354381,15.3871650467627,14.4195320194121,277.947231427068,269.207648270298,208.068702290076,182.812080536913,193.183544303797,216.815789473684,0.138156196674671,-0.0536870974402182,2.2504,2.2025,2.1598,179.1,147.4,141.4,-0.10999441652708,0.21506105834464,14.9,744.8,1505.6,0.0434378320935176,0.0344922358114606,-0.120805369127517,-0.0569620253164557,0.0394736842105264,0.0629370629370628,0.0334607180945609,0.0217480136208853,0.0197703491063987,-0.00812858783008039
"622",311942,2002,15.6,674.6,9.7,18.1,314.8,5540.3,2576.2,3011.1,142.6,543.2,41.7,1.5524,1038.1,514.3,1.075000048,1.003999949,1.001000047,1.069000006,0.035,1.001000047,0.035,1.001000047,419.358091766713,120.535999069223,34.7178049799986,0.28742977976799,0.0827879682183266,14.3756666183472,5540.3,0.0202742259239628,0.00583955505862832,0.0237248505535132,0.0288496763318086,0.036868279775998,0.0302908467492467,0.0287488863456354,17.8894309997559,18.0805397033691,4692.3,5009.9,0.180721607740341,-0.0633944789317151,5945.28242514837,5076.20098602022,0.171207058491494,5076.20098602022,401.790417019976,0.0437234787156794,-0.2082595264189,-0.196415659137322,-0.0105698561408358,-0.137067671760166,0.271223807246282,120.432109772926,158.652935201302,298.82209269749,281.35830724705,193.019230769231,202.015873015873,195.417910447761,193.522388059701,-0.044534333428024,0.0337633462203843,1.5211,1.4542,1.3787,107.2,137.7,142.9,0.330223880597015,-0.221496005809731,12.6,497.3,1023.8,0.0139675717913655,0.0403414287165938,0.238095238095238,-0.0597014925373135,0,0.116666666666667,0.020577213858392,0.0460046761105762,0.0547617320664393,0.0466104911561528
"648",311999,2002,39.7,1260.5,29.3,56.2,782.6,10573.6,4931.8,5659.2,263.4,741.5,139.9,3.3336,2335.1,998.5,1.041000009,0.964999974,0.978999972,1.098999977,0.018999999,1.039999962,0.017999999,1.039000034,1240.00693437783,143.241968398914,41.741848164238,0.115517072379589,0.0336625911295414,910.304626464844,10573.6,0.0131374848054022,0.00382836745120585,0.0123773262695635,0.0149977863634103,0.0180877416821727,0.0204807164479294,0.0165023926122423,878.557495117188,783.343383789062,9501.3,9031.5,0.112858240451307,0.0520179372197309,10903.302307913,9666.53960141349,0.127942651403265,9666.53960141349,1043.79709653067,0.187976991408876,0.123167748118246,0.0361355193303787,0.121548369844615,0.224246772810105,-0.0463697703347759,119.645914544351,137.642031870084,1096.76496597892,924.151181986323,142.549118387909,126.902631578947,113.954659949622,101.134210526316,0.123295211567209,0.113623888966448,3.2139,3.09,2.9333,268,264.9,285.6,-0.0171641791044777,0.0117025292563232,38,982.3,2231.6,0.04637927944076,0.0496213724660176,0.0447368421052632,-0.0428211586901764,0.0447368421052632,0.00795755968169754,0.0372444693363203,0.0400970873786409,0.0534210616029727,0.059679924858206
"667",312111,2002,62.8,2377.5,28.6,59.5,961.2,31821.3,19445.3,12409.9,1266.4,1366.1,285.2,12.6382,8768,3870.3,1.138000011,1.026000023,0.976999998,1.075000048,-0.044,0.88499999,-0.043000001,0.88499999,468.288739132229,10.3440389677417,4.17137097194791,0.0220890194177628,0.00890768971294165,231.01432800293,31821.3,0.000322660603527981,0.000130117172375321,0.000279007892077142,0.000181954891161718,0.000115973988452782,0.000110507292431985,0.000120464665918767,214.519592285156,239.238082885742,34383.3,33018.3,-0.0745129176082576,0.0413407110602302,32058.5744111293,34604.3366450024,-0.073567722450209,34604.3366450024,435.556237287587,0.0751510345678514,0.155923411525669,0.0768915115960473,-0.103321721619009,-0.0494802689659178,-0.00823934034290942,9.65488302404992,6.03287192271091,457.944700164488,425.901354263537,197.609872611465,179.232118758435,170.10027100271,183.548797736917,0.102536052022013,0.0536850864604387,12.4951,12.321,12.214,878.4,896.5,802.3,0.441712204007286,-0.0201896263245957,74.1,3870,8625.1,0.0165679238501582,0.0177229229843421,-0.152496626180837,0.00406504065040647,0.0438472418670438,-0.0341530054644809,0.0114524893758354,0.0141303465627791,0.00876043884067458,0.0179436105578104
"686",312112,2002,6.7,213.1,3.1,6.3,82.2,1679.5,701.7,977,45.7,49.3,15.1,1.0195,797.5,222,1.093999982,1.026000023,0.994000018,1.018000007,-0.017999999,0.810000002,-0.017999999,0.810000002,195.506680072052,0.200657996814698,0.00385199999436736,0.00102634856011719,0.0000197026511159493,12.3264036178589,1679.5,0.000107725410179718,0.00000206798767976579,0.0000534027067578371,0.000127741660444064,0.0000920046358180052,0.0000296062031664922,0.0000198975514194976,19.2864189147949,14.6921358108521,1341.9,1449.4,0.251583575527237,-0.0741686214985511,1862.68027645419,1508.87480765986,0.234482984935678,1508.87480765986,186.261226574657,0.0496370268113162,-0.0723864251727903,-0.360876496963202,0.312703555363911,0.125216686705972,0.462362975159722,0.0805779988877475,0.208921997342259,195.306022075238,186.18064857577,145.820895522388,126.539682539683,127.925373134328,136.810344827586,0.152372857239143,-0.0108320230826355,0.7895,0.5518,0.367,267.7,258.8,197,-0.829286514755323,0.0343894899536321,6.3,184.4,605.2,0.317746199603437,0.495798319327731,0.0634920634920635,-0.0597014925373135,0.155172413793104,0.234042553191489,0.291323622545915,0.430772018847409,0.503542234332425,0.12026862026862
"705",312113,2002,6.2,155.7,2.8,4.9,50.1,595.5,109.8,485.1,5.9,7.7,5.3,0.4176,301,116.6,1.131000042,1.026000023,0.961000025,1.026000023,0.050999999,1.25999999,0.025,1.228000045,139.605001828866,0.00879100011661649,0.00283599994145334,0.0000629705245955847,0.0000203144572878955,22.8933582305908,595.5,0.0000123432412199864,0.00000398196243622806,0.00000889356030488426,0.0000883924871134646,0.0000327004329538392,0.0000183257891925567,0.00000452038123608398,15.8805723190308,11.553768157959,583.5,513.4,0.0205655526992288,0.136540708998831,712.211643598275,674.645456539933,0.0556828578539742,674.645456539933,107.026028858963,0.304402333873702,0.20167934110064,0.441595288298027,0.374492901529376,-0.0442892693639236,0.503973065139523,0.00600000005215406,0.0522320000454783,139.596210828749,107.020028858911,78.241935483871,73.864406779661,70.6851851851852,64.3076923076923,0.0592643858532325,0.0449771983499334,0.4206,0.4157,0.4131,22.1,28.7,26,-0.733031674208145,-0.229965156794425,5.9,119.1,301.5,-0.00165837479270315,0.0237691001697793,0.0508474576271186,0.0925925925925926,0.0384615384615385,0.04,-0.00713266761768902,0.0117873466442146,0.0062938755749213,-0.00816326530612235
"724",312120,2002,28,1442.9,19.3,38.1,883.6,17601.1,6781.6,10814.2,1137.9,488.6,237.2,13.4477,9075.5,4372.2,1.120000005,1.014999986,0.984000027,1.082999945,0.017999999,0.861000001,0.017000001,0.861000001,2608.02608526754,11.1196057870984,6.81536681577563,0.00426361011341214,0.0026132280472666,81.9164657592773,17601.1,0.000552466337724269,0.000338614598149434,0.000521176421245189,0.000478439964427354,0.000486267187434095,0.000406345334188087,0.000388131292500459,82.179069519043,79.4592742919922,16914.1,16512.8,0.0406170000177367,0.0243023593818129,20127.2096195083,19208.7756682051,0.0478132478179411,19208.7756682051,2376.85473772418,0.0972593502978265,0.0754788509673641,-0.00319550660895197,0.0342287952071679,0.0445686150182428,-0.0478637245230731,10.0111609592568,8.91973994951695,2596.90647948044,2366.84357676492,386.221428571429,308.495495495496,321.119741100324,372.557755775578,0.251951598032549,-0.039313203110998,13.3353,13.0988,13.1058,893.3,980.9,731.5,0.273816187171163,-0.0893057396268733,33.3,4366.8,8968.5,0.0119306461504153,0.0268373387069074,-0.159159159159159,0.0776699029126213,0.0198019801980197,-0.0471698113207547,0.00842875675837821,0.0180550890157878,-0.000534114666788725,0.00301536766056441
"743",312130,2002,26.7,1033.6,12.6,22.7,383.2,9398.6,4334.1,5190.3,484.6,5733.8,83.6,3.3873,2311.2,1076,1.037999988,0.995999992,1.006000042,1.059000015,0.086000003,1.116999984,0.086000003,1.116999984,3317.63360893866,2.56586102116853,1.18791203340515,0.000773400941397995,0.000358060031430796,17.8227806091309,9398.6,0.000202061585174439,0.000093548085715156,0.000152977123692551,0.000195994918099919,0.000230595573283698,0.000235117299382479,0.000195238870119242,35.6401786804199,19.360387802124,8154.4,7454.8,0.15258020209948,0.0938455760047217,12698.4108283295,10959.7301735842,0.15864265152586,10959.7301735842,2840.97035226459,0.167781848301978,0.00919465584462269,-0.499924487782594,0.840881445386639,0.823280080185087,0.95605867065717,1.67658799840137,2.00905104540288,3315.06774791749,2839.29376426619,194.393258426966,190.941176470588,179.721461187215,147.682692307692,0.0180792955201562,0.0624283555745527,3.2388,3.0701,2.8066,339,352.5,419,0.429498525073746,-0.0382978723404255,23.8,1030.6,2208.1,0.0466917259182102,0.046939452847186,0.121848739495798,0.08675799086758,0.0528846153846153,0.0246305418719212,0.045850314931456,0.0549493501840332,0.0938858405187772,0.110469256943895
